,Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player,2P,2PA,2Pcent
3247,11/1/2022,30.03013698630137,W,0,10.283333333333333,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,1,0,0,-1.7,-1.0,Damion Lee,0,1,0.0
3248,11/4/2022,30.03835616438356,L,0,20.416666666666668,4,8,0.5,3,5,0.6,2,2,1.0,1,1,2,0,1,0,1,2,13,9.2,-6.0,Damion Lee,1,3,0.3333333333333333
3249,11/5/2022,30.041095890410958,W,0,27.916666666666668,3,5,0.6,2,2,1.0,1,2,0.5,1,3,4,1,0,0,0,1,9,8.2,-1.0,Damion Lee,1,3,0.3333333333333333
3250,11/7/2022,30.046575342465754,L,0,25.5,3,6,0.5,2,4,0.5,2,2,1.0,0,5,5,2,2,0,1,4,10,9.3,-7.0,Damion Lee,1,2,0.5
3251,11/9/2022,30.052054794520547,W,0,15.516666666666667,1,5,0.2,1,4,0.25,0,0,,0,0,0,1,0,0,1,1,3,-0.8,-14.0,Damion Lee,0,1,0.0
3260,10/19/2022,31.832876712328765,W,0,8.633333333333333,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,1,2,2.0,-7.0,Torrey Craig,1,1,1.0
3261,10/21/2022,31.838356164383562,L,0,10.5,1,3,0.333,1,3,0.333,0,0,,0,1,1,1,1,0,1,0,3,2.3,-3.0,Torrey Craig,0,0,
3263,10/25/2022,31.84931506849315,W,0,10.483333333333333,3,4,0.75,2,3,0.667,0,0,,0,2,2,0,1,0,0,0,8,8.0,0.0,Torrey Craig,1,1,1.0
3265,10/30/2022,31.863013698630137,W,0,18.316666666666666,0,1,0.0,0,1,0.0,0,0,,2,0,2,1,0,1,1,3,0,-0.1,-1.0,Torrey Craig,0,0,
3266,11/1/2022,31.86849315068493,W,0,11.683333333333334,1,2,0.5,1,2,0.5,1,2,0.5,1,3,4,1,0,0,0,3,4,3.7,-12.0,Torrey Craig,0,0,
3267,11/4/2022,31.876712328767123,L,0,23.066666666666666,3,7,0.429,1,4,0.25,1,2,0.5,2,4,6,2,0,0,0,3,8,6.7,-4.0,Torrey Craig,2,3,0.6666666666666666
3269,11/7/2022,31.884931506849316,L,1,22.5,1,6,0.167,1,4,0.25,0,0,,0,1,1,1,1,1,1,1,3,0.5,-5.0,Torrey Craig,0,2,0.0
3270,11/9/2022,31.89041095890411,W,1,26.05,2,5,0.4,2,3,0.667,0,0,,2,3,5,1,1,0,2,4,6,3.7,-6.0,Torrey Craig,0,2,0.0
3271,11/11/2022,31.895890410958906,L,1,34.96666666666667,3,8,0.375,1,4,0.25,2,2,1.0,2,2,4,1,1,1,1,2,9,7.2,-19.0,Torrey Craig,2,4,0.5
3272,11/14/2022,31.904109589041095,L,1,32.68333333333333,4,10,0.4,1,3,0.333,1,2,0.5,7,2,9,2,1,1,1,4,10,10.2,-7.0,Torrey Craig,3,7,0.42857142857142855
3274,11/18/2022,31.915068493150685,L,1,27.533333333333335,6,10,0.6,3,5,0.6,1,1,1.0,2,4,6,2,1,0,1,5,16,13.4,-8.0,Torrey Craig,3,5,0.6
3275,11/20/2022,31.92054794520548,W,1,25.15,5,9,0.556,2,4,0.5,2,2,1.0,1,3,4,3,0,2,1,4,14,12.2,0.0,Torrey Craig,3,5,0.6
3276,11/22/2022,31.926027397260274,W,1,29.583333333333332,3,7,0.429,2,4,0.5,0,0,,1,4,5,0,3,2,0,2,8,9.8,0.0,Torrey Craig,1,3,0.3333333333333333
3283,10/28/2022,24.265753424657536,W,1,7.7,2,4,0.5,0,0,,0,0,,1,2,3,0,0,0,0,0,4,3.3,-5.0,Deandre Ayton,2,4,0.5
3286,11/7/2022,24.293150684931508,L,1,30.6,6,11,0.545,0,0,,2,2,1.0,3,4,7,0,1,1,0,4,14,12.1,-13.0,Deandre Ayton,6,11,0.5454545454545454
3288,11/11/2022,24.304109589041097,L,1,26.383333333333333,7,12,0.583,0,1,0.0,0,0,,1,4,5,1,2,1,1,0,14,12.7,-23.0,Deandre Ayton,7,11,0.6363636363636364
3289,11/14/2022,24.312328767123287,L,1,34.36666666666667,8,10,0.8,0,1,0.0,0,0,,8,4,12,2,1,0,3,5,16,16.4,-8.0,Deandre Ayton,8,9,0.8888888888888888
3291,11/18/2022,24.323287671232876,L,1,36.63333333333333,7,12,0.583,0,1,0.0,3,3,1.0,5,5,10,8,0,3,2,3,17,20.9,0.0,Deandre Ayton,7,11,0.6363636363636364
3295,11/26/2022,24.345205479452055,W,1,34.13333333333333,11,19,0.579,0,0,,7,9,0.778,9,12,21,3,1,2,2,1,29,31.3,-4.0,Deandre Ayton,11,19,0.5789473684210527
3297,10/21/2022,28.202739726027396,L,0,16.833333333333332,1,3,0.333,1,3,0.333,2,2,1.0,0,2,2,1,0,0,2,2,5,1.8,-2.0,Cameron Payne,0,0,
3298,10/23/2022,28.208219178082192,W,0,14.566666666666666,4,11,0.364,1,3,0.333,1,2,0.5,0,1,1,2,1,0,2,0,10,4.2,0.0,Cameron Payne,3,8,0.375
3301,10/30/2022,28.22739726027397,W,0,16.766666666666666,5,12,0.417,2,7,0.286,0,0,,0,2,2,4,4,0,3,0,12,10.0,-4.0,Cameron Payne,3,5,0.6
3302,11/1/2022,28.232876712328768,W,0,14.133333333333333,3,8,0.375,2,5,0.4,0,0,,0,2,2,2,1,0,2,1,8,4.2,-9.0,Cameron Payne,1,3,0.3333333333333333
3303,11/7/2022,28.24931506849315,L,0,27.716666666666665,6,14,0.429,1,4,0.25,1,2,0.5,0,2,2,5,0,0,3,4,14,5.7,-11.0,Cameron Payne,5,10,0.5
3305,11/11/2022,28.26027397260274,L,1,35.0,8,15,0.533,5,10,0.5,1,1,1.0,0,3,3,4,1,0,4,3,22,14.2,-17.0,Cameron Payne,3,5,0.6
3306,11/14/2022,28.268493150684932,L,1,30.7,4,17,0.235,1,6,0.167,0,0,,0,3,3,5,1,0,1,4,9,1.5,-13.0,Cameron Payne,3,11,0.2727272727272727
3312,11/26/2022,28.301369863013697,W,1,30.066666666666666,4,13,0.308,1,6,0.167,2,4,0.5,0,0,0,6,1,0,0,4,11,6.3,-1.0,Cameron Payne,3,7,0.42857142857142855
3313,10/19/2022,24.13150684931507,W,0,3.95,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-8.0,Josh Okogie,0,0,
3314,10/21/2022,24.136986301369863,L,0,13.6,1,2,0.5,0,0,,0,0,,1,2,3,0,1,0,0,2,2,2.5,-5.0,Josh Okogie,1,2,0.5
3317,10/28/2022,24.156164383561645,W,0,1.6333333333333333,0,0,,0,0,,0,0,,2,1,3,0,0,0,0,0,0,1.7,-1.0,Josh Okogie,0,0,
3318,10/30/2022,24.161643835616438,W,0,1.0166666666666666,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0.0,Josh Okogie,1,1,1.0
3319,11/4/2022,24.175342465753424,L,0,5.066666666666666,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,0,0,0.3,-7.0,Josh Okogie,0,0,
3325,11/16/2022,24.208219178082192,W,0,8.633333333333333,0,2,0.0,0,1,0.0,0,0,,2,0,2,2,1,1,0,3,0,1.9,-6.0,Josh Okogie,0,1,0.0
3328,11/22/2022,24.224657534246575,W,0,6.916666666666667,0,2,0.0,0,1,0.0,0,0,,1,1,2,1,0,0,1,0,0,-0.7,-1.0,Josh Okogie,0,1,0.0
3329,11/25/2022,24.232876712328768,W,0,14.15,2,4,0.5,0,2,0.0,3,4,0.75,1,1,2,1,2,1,0,2,7,8.2,-3.0,Josh Okogie,2,2,1.0
3330,10/19/2022,26.983561643835618,W,0,10.15,2,5,0.4,0,2,0.0,3,4,0.75,1,1,2,0,0,1,1,4,7,3.0,-6.0,Jock Landale,2,3,0.6666666666666666
3331,10/21/2022,26.98904109589041,L,0,14.466666666666667,2,5,0.4,1,2,0.5,1,2,0.5,2,2,4,0,0,0,1,4,6,2.3,-3.0,Jock Landale,1,3,0.3333333333333333
3335,10/30/2022,27.013698630136986,W,0,23.45,6,9,0.667,0,1,0.0,4,4,1.0,5,2,7,0,1,1,2,5,16,13.9,0.0,Jock Landale,6,8,0.75
3336,11/1/2022,27.019178082191782,W,0,16.45,2,6,0.333,0,4,0.0,0,0,,0,1,1,1,0,1,0,4,4,0.7,-4.0,Jock Landale,2,2,1.0
3339,11/7/2022,27.035616438356165,L,0,6.8,1,2,0.5,0,0,,0,0,,0,2,2,1,1,2,0,5,2,2.7,-3.0,Jock Landale,1,2,0.5
3340,11/9/2022,27.041095890410958,W,0,12.0,1,5,0.2,0,1,0.0,2,2,1.0,1,3,4,1,1,1,0,5,4,2.9,-2.0,Jock Landale,1,4,0.25
3343,11/16/2022,27.06027397260274,W,0,16.483333333333334,3,5,0.6,0,1,0.0,1,2,0.5,1,3,4,0,1,2,2,3,7,5.1,-5.0,Jock Landale,3,4,0.75
3344,11/18/2022,27.065753424657533,L,0,11.366666666666667,3,4,0.75,0,1,0.0,1,1,1.0,0,0,0,0,0,0,1,0,7,4.4,-1.0,Jock Landale,3,3,1.0
3346,10/19/2022,30.14246575342466,W,0,7.433333333333334,0,1,0.0,0,0,,0,0,,0,2,2,1,0,0,1,2,0,-1.2,-7.0,Bismack Biyombo,0,1,0.0
3347,10/21/2022,30.147945205479452,L,0,0.016666666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,Bismack Biyombo,0,0,
3348,10/28/2022,30.167123287671235,W,0,23.3,5,7,0.714,0,0,,1,2,0.5,4,9,13,2,0,2,0,5,11,14.0,0.0,Bismack Biyombo,5,7,0.7142857142857143
3351,11/4/2022,30.186301369863013,L,0,3.716666666666667,1,3,0.333,0,0,,0,0,,0,1,1,0,0,2,0,0,2,2.0,-8.0,Bismack Biyombo,1,3,0.3333333333333333
3354,11/9/2022,30.2,W,0,3.033333333333333,0,0,,0,0,,0,0,,0,0,0,0,1,1,0,1,0,1.3,-2.0,Bismack Biyombo,0,0,
3355,11/11/2022,30.205479452054796,L,0,11.016666666666667,3,6,0.5,0,0,,1,1,1.0,1,1,2,1,1,1,0,2,7,6.6,-4.0,Bismack Biyombo,3,6,0.5
3359,11/25/2022,30.243835616438357,W,0,18.033333333333335,2,3,0.667,0,0,,1,2,0.5,0,5,5,1,0,1,3,3,5,2.0,-7.0,Bismack Biyombo,2,3,0.6666666666666666
3360,11/26/2022,30.246575342465754,W,0,8.466666666666667,0,1,0.0,0,0,,0,2,0.0,0,0,0,2,2,1,0,1,0,2.2,-2.0,Bismack Biyombo,0,1,0.0
3362,10/28/2022,22.5972602739726,W,0,1.6333333333333333,1,3,0.333,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,2,0.3,-1.0,Duane Washington Jr.,1,1,1.0
3363,10/30/2022,22.602739726027398,W,0,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,Duane Washington Jr.,0,0,
3364,11/5/2022,22.61917808219178,W,0,5.433333333333334,1,5,0.2,0,2,0.0,0,0,,0,0,0,0,0,0,1,0,2,-2.1,-9.0,Duane Washington Jr.,1,3,0.3333333333333333
3365,11/11/2022,22.635616438356166,L,0,7.316666666666666,2,6,0.333,1,4,0.25,0,0,,0,0,0,1,0,0,0,1,5,1.9,-2.0,Duane Washington Jr.,1,2,0.5
3367,11/16/2022,22.649315068493152,W,0,13.55,2,6,0.333,1,4,0.25,0,2,0.0,0,2,2,2,0,0,0,0,5,2.8,-7.0,Duane Washington Jr.,1,2,0.5
3368,11/18/2022,22.654794520547945,L,0,12.566666666666666,2,4,0.5,0,2,0.0,0,0,,0,1,1,0,0,0,0,0,4,2.3,-4.0,Duane Washington Jr.,2,2,1.0
3371,11/25/2022,22.673972602739727,W,0,17.433333333333334,2,5,0.4,1,3,0.333,0,0,,0,1,1,1,0,0,2,2,5,0.5,-3.0,Duane Washington Jr.,1,2,0.5
3372,11/26/2022,22.676712328767124,W,0,4.083333333333333,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-7.0,Duane Washington Jr.,0,1,0.0
3373,10/19/2022,37.45479452054794,W,1,30.283333333333335,1,6,0.167,0,2,0.0,4,4,1.0,0,3,3,9,2,0,3,3,6,7.2,-9.0,Chris Paul,1,4,0.25
3374,10/21/2022,37.46027397260274,L,1,36.15,5,11,0.455,0,1,0.0,0,0,,0,4,4,12,5,0,1,5,10,15.9,0.0,Chris Paul,5,10,0.5
3377,10/28/2022,37.47945205479452,W,1,30.633333333333333,1,7,0.143,0,1,0.0,5,6,0.833,1,4,5,9,1,0,3,1,7,7.9,-3.0,Chris Paul,1,6,0.16666666666666666
3382,11/7/2022,37.50684931506849,L,1,13.75,1,1,1.0,0,0,,0,0,,0,2,2,2,2,0,2,1,2,3.3,-10.0,Chris Paul,1,1,1.0
3387,11/1/2022,25.638356164383563,W,0,16.85,2,8,0.25,2,5,0.4,2,2,1.0,0,0,0,0,0,0,1,0,8,2.2,-6.0,Landry Shamet,0,3,0.0
3388,11/4/2022,25.646575342465752,L,0,19.25,2,8,0.25,1,5,0.2,1,1,1.0,1,0,1,2,0,0,2,1,6,0.9,-5.0,Landry Shamet,1,3,0.3333333333333333
3392,11/26/2022,25.706849315068492,W,0,14.916666666666666,1,2,0.5,0,0,,0,0,,0,0,0,0,0,1,1,2,2,-0.1,-2.0,Landry Shamet,1,2,0.5
3393,10/19/2022,26.63013698630137,W,1,27.166666666666668,6,13,0.462,3,6,0.5,0,0,,0,3,3,0,0,2,0,2,15,9.8,-3.0,Cameron Johnson,3,7,0.42857142857142855
3394,10/21/2022,26.635616438356166,L,1,22.516666666666666,2,9,0.222,1,6,0.167,0,0,,1,2,3,2,2,0,2,1,5,1.8,-5.0,Cameron Johnson,1,3,0.3333333333333333
3397,10/28/2022,26.654794520547945,W,1,26.9,5,10,0.5,2,6,0.333,4,4,1.0,0,2,2,3,2,0,0,2,16,14.9,-2.0,Cameron Johnson,3,4,0.75
3401,10/19/2022,28.53150684931507,W,0,1.6833333333333333,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-8.0,Dario Šarić,0,1,0.0
3402,11/1/2022,28.567123287671233,W,0,5.016666666666667,1,1,1.0,1,1,1.0,0,0,,1,2,3,1,1,0,0,1,3,5.3,0.0,Dario Šarić,0,0,
3403,11/4/2022,28.575342465753426,L,0,9.15,0,4,0.0,0,3,0.0,0,0,,1,1,2,1,1,0,1,1,0,-1.5,-8.0,Dario Šarić,0,1,0.0
3408,11/18/2022,28.613698630136987,L,0,12.566666666666666,1,3,0.333,0,1,0.0,2,2,1.0,2,4,6,1,0,0,1,3,4,3.4,-1.0,Dario Šarić,1,2,0.5
3409,11/16/2022,28.17808219178082,W,0,1.4333333333333333,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,0,3,2.0,-4.0,Ish Wainright,0,0,
3415,10/23/2022,26.473972602739725,L,1,22.35,6,10,0.6,0,1,0.0,7,8,0.875,3,11,14,4,0,1,1,2,19,21.1,-25.0,Domantas Sabonis,6,9,0.6666666666666666
3419,11/2/2022,26.5013698630137,L,1,37.2,8,15,0.533,1,1,1.0,5,7,0.714,0,12,12,8,1,0,2,2,22,21.3,-5.0,Domantas Sabonis,7,14,0.5
3421,11/7/2022,26.515068493150686,L,1,33.21666666666667,6,15,0.4,0,2,0.0,7,8,0.875,4,10,14,6,0,0,3,4,19,15.9,-16.0,Domantas Sabonis,6,13,0.46153846153846156
3426,11/17/2022,26.542465753424658,W,1,32.4,4,5,0.8,1,1,1.0,7,7,1.0,0,8,8,1,0,0,2,4,16,13.6,-1.0,Domantas Sabonis,3,4,0.75
3429,11/23/2022,26.55890410958904,L,1,34.2,6,11,0.545,0,1,0.0,3,4,0.75,1,12,13,7,1,0,3,1,15,16.1,-4.0,Domantas Sabonis,6,10,0.6
3430,11/25/2022,26.564383561643837,L,1,33.2,7,13,0.538,0,2,0.0,4,4,1.0,2,8,10,6,0,0,3,5,18,14.7,-14.0,Domantas Sabonis,7,11,0.6363636363636364
3437,11/2/2022,24.183561643835617,L,1,38.06666666666667,9,17,0.529,4,9,0.444,0,0,,0,2,2,2,1,0,1,3,22,14.5,-1.0,Kevin Huerter,5,8,0.625
3438,11/5/2022,24.19178082191781,W,1,32.2,3,7,0.429,3,6,0.5,0,2,0.0,0,1,1,2,0,1,1,2,9,5.1,-16.0,Kevin Huerter,0,1,0.0
3439,11/7/2022,24.197260273972603,L,1,31.8,4,9,0.444,3,6,0.5,0,0,,0,3,3,1,2,0,1,2,11,8.1,-13.0,Kevin Huerter,1,3,0.3333333333333333
3446,11/22/2022,24.23835616438356,W,1,33.333333333333336,6,10,0.6,4,7,0.571,2,4,0.5,2,4,6,1,3,1,3,3,18,15.4,-2.0,Kevin Huerter,2,3,0.6666666666666666
3447,11/23/2022,24.24109589041096,L,1,29.266666666666666,4,10,0.4,3,7,0.429,2,2,1.0,0,4,4,5,1,1,2,5,13,10.0,-7.0,Kevin Huerter,1,3,0.3333333333333333
3448,11/25/2022,24.246575342465754,L,1,31.816666666666666,2,10,0.2,0,6,0.0,3,3,1.0,0,3,3,3,0,1,2,2,7,1.7,-13.0,Kevin Huerter,2,4,0.5
3449,10/19/2022,24.704109589041096,L,0,15.7,2,7,0.286,2,5,0.4,0,0,,1,1,2,3,0,1,2,1,6,3.3,-18.0,Malik Monk,0,2,0.0
3450,10/22/2022,24.71232876712329,L,0,13.05,0,4,0.0,0,2,0.0,0,1,0.0,0,2,2,1,1,0,2,1,0,-3.3,-13.0,Malik Monk,0,2,0.0
3452,10/27/2022,24.726027397260275,L,0,22.016666666666666,5,9,0.556,3,7,0.429,2,2,1.0,0,2,2,7,0,1,1,2,15,15.1,-11.0,Malik Monk,2,2,1.0
3453,10/29/2022,24.731506849315068,W,0,13.516666666666667,2,5,0.4,1,4,0.25,1,1,1.0,0,2,2,2,0,0,2,2,6,2.5,0.0,Malik Monk,1,1,1.0
3454,10/31/2022,24.736986301369864,W,0,15.133333333333333,2,9,0.222,2,7,0.286,1,1,1.0,0,1,1,2,0,0,1,0,7,2.2,-7.0,Malik Monk,0,2,0.0
3460,11/13/2022,24.77260273972603,W,0,24.366666666666667,2,8,0.25,1,4,0.25,7,7,1.0,0,1,1,4,0,0,3,2,12,6.5,-2.0,Malik Monk,1,4,0.25
3461,11/15/2022,24.778082191780822,W,0,17.35,6,9,0.667,1,2,0.5,2,2,1.0,1,2,3,6,0,0,2,2,15,13.8,-5.0,Malik Monk,5,7,0.7142857142857143
3463,11/20/2022,24.791780821917808,W,0,19.083333333333332,3,6,0.5,0,2,0.0,2,2,1.0,0,1,1,3,2,0,2,2,8,6.6,-16.0,Malik Monk,3,4,0.75
3465,11/23/2022,24.8,L,0,26.283333333333335,12,18,0.667,3,7,0.429,0,0,,0,0,0,4,2,0,2,5,27,20.0,-2.0,Malik Monk,9,11,0.8181818181818182
3466,11/25/2022,24.805479452054794,L,0,22.583333333333332,4,12,0.333,1,6,0.167,0,1,0.0,0,2,2,3,1,0,1,1,9,4.1,-9.0,Malik Monk,3,6,0.5
3467,10/19/2022,30.389041095890413,L,1,31.35,4,8,0.5,0,2,0.0,1,2,0.5,1,7,8,4,0,1,1,2,9,9.1,-6.0,Harrison Barnes,4,6,0.6666666666666666
3469,10/23/2022,30.4,L,1,21.45,1,1,1.0,0,0,,2,4,0.5,0,2,2,0,1,0,2,1,4,2.1,-18.0,Harrison Barnes,1,1,1.0
3470,10/27/2022,30.410958904109588,L,1,37.46666666666667,6,12,0.5,1,4,0.25,7,8,0.875,0,3,3,3,1,0,2,0,20,15.6,-12.0,Harrison Barnes,5,8,0.625
3472,10/31/2022,30.421917808219177,W,1,37.333333333333336,4,12,0.333,0,5,0.0,8,8,1.0,2,7,9,2,0,0,0,0,16,14.1,-1.0,Harrison Barnes,4,7,0.5714285714285714
3473,11/2/2022,30.427397260273974,L,1,34.8,4,12,0.333,2,5,0.4,2,2,1.0,2,5,7,1,0,0,0,0,12,8.8,-3.0,Harrison Barnes,2,7,0.2857142857142857
3475,11/7/2022,30.44109589041096,L,1,22.466666666666665,0,4,0.0,0,3,0.0,0,0,,1,2,3,0,1,0,2,0,0,-2.5,-10.0,Harrison Barnes,0,1,0.0
3482,11/22/2022,30.482191780821918,W,1,33.03333333333333,7,13,0.538,4,8,0.5,8,8,1.0,0,4,4,0,1,0,5,2,26,16.1,-3.0,Harrison Barnes,3,5,0.6
3483,11/23/2022,30.484931506849314,L,1,32.35,4,8,0.5,0,2,0.0,0,0,,0,7,7,1,0,0,1,0,8,5.8,-5.0,Harrison Barnes,4,6,0.6666666666666666
3484,11/25/2022,30.49041095890411,L,1,22.6,4,9,0.444,0,0,,4,4,1.0,3,2,5,1,0,0,2,3,12,7.5,-19.0,Harrison Barnes,4,9,0.4444444444444444
3485,10/19/2022,24.12054794520548,L,0,25.833333333333332,1,8,0.125,0,5,0.0,0,0,,0,3,3,4,0,0,0,1,2,0.1,-7.0,Davion Mitchell,1,3,0.3333333333333333
3486,10/22/2022,24.12876712328767,L,0,16.1,2,7,0.286,0,2,0.0,0,0,,0,0,0,2,0,0,1,2,4,-0.5,-10.0,Davion Mitchell,2,5,0.4
3488,10/27/2022,24.14246575342466,L,0,12.016666666666667,2,4,0.5,1,2,0.5,2,2,1.0,0,1,1,1,1,0,0,0,7,7.0,-13.0,Davion Mitchell,1,2,0.5
3491,11/2/2022,24.15890410958904,L,1,29.233333333333334,4,9,0.444,1,4,0.25,0,0,,0,1,1,4,0,0,1,2,9,5.6,-11.0,Davion Mitchell,3,5,0.6
3493,11/7/2022,24.172602739726027,L,0,21.4,5,11,0.455,2,5,0.4,0,0,,0,0,0,1,2,0,1,2,12,7.2,-2.0,Davion Mitchell,3,6,0.5
3494,11/9/2022,24.17808219178082,W,0,19.7,3,6,0.5,1,4,0.25,0,0,,0,1,1,3,0,0,1,1,7,5.0,-2.0,Davion Mitchell,2,2,1.0
3495,11/11/2022,24.183561643835617,W,0,19.566666666666666,2,4,0.5,2,3,0.667,0,0,,0,0,0,0,0,0,0,1,6,3.6,-14.0,Davion Mitchell,0,1,0.0
3496,11/13/2022,24.18904109589041,W,0,14.15,1,3,0.333,0,2,0.0,0,0,,1,0,1,1,0,0,0,1,2,1.3,-8.0,Davion Mitchell,1,1,1.0
3499,11/20/2022,24.208219178082192,W,0,14.183333333333334,2,5,0.4,1,3,0.333,0,0,,0,1,1,3,0,0,0,1,5,4.3,-4.0,Davion Mitchell,1,2,0.5
3501,11/23/2022,24.216438356164385,L,0,19.3,2,6,0.333,0,1,0.0,0,1,0.0,0,0,0,2,0,0,0,1,4,1.2,0.0,Davion Mitchell,2,5,0.4
3502,11/25/2022,24.221917808219178,L,0,14.133333333333333,5,6,0.833,1,1,1.0,2,2,1.0,0,0,0,1,0,1,1,1,13,10.8,-3.0,Davion Mitchell,4,5,0.8
3505,10/23/2022,24.84109589041096,L,1,36.35,11,20,0.55,1,6,0.167,3,3,1.0,1,4,5,10,1,0,3,4,26,21.7,-7.0,De'Aaron Fox,10,14,0.7142857142857143
3506,10/27/2022,24.852054794520548,L,1,35.416666666666664,11,19,0.579,2,6,0.333,3,3,1.0,1,5,6,2,1,1,3,5,27,18.4,-2.0,De'Aaron Fox,9,13,0.6923076923076923
3508,10/31/2022,24.863013698630137,W,1,9.0,2,4,0.5,1,3,0.333,3,3,1.0,0,0,0,1,0,0,3,1,8,3.3,-8.0,De'Aaron Fox,1,1,1.0
3509,11/5/2022,24.876712328767123,W,1,40.28333333333333,14,24,0.583,2,7,0.286,7,7,1.0,0,5,5,3,1,0,4,3,37,25.2,-12.0,De'Aaron Fox,12,17,0.7058823529411765
3510,11/7/2022,24.882191780821916,L,1,36.55,8,17,0.471,2,5,0.4,10,12,0.833,1,1,2,6,0,0,2,3,28,20.5,0.0,De'Aaron Fox,6,12,0.5
3517,11/22/2022,24.923287671232877,W,1,35.166666666666664,11,21,0.524,5,8,0.625,5,6,0.833,1,7,8,6,4,0,1,3,32,30.1,-4.0,De'Aaron Fox,6,13,0.46153846153846156
3518,11/23/2022,24.926027397260274,L,1,32.21666666666667,7,20,0.35,1,6,0.167,3,7,0.429,1,4,5,5,0,0,4,3,18,5.4,-11.0,De'Aaron Fox,6,14,0.42857142857142855
3519,11/25/2022,24.931506849315067,L,1,30.516666666666666,6,17,0.353,3,9,0.333,5,5,1.0,0,4,4,2,0,0,2,1,20,10.7,-26.0,De'Aaron Fox,3,8,0.375
3520,10/19/2022,25.427397260273974,L,0,25.05,4,9,0.444,2,5,0.4,4,4,1.0,1,4,5,1,2,1,0,3,14,13.4,-8.0,Terence Davis,2,4,0.5
3522,10/23/2022,25.438356164383563,L,0,15.866666666666667,3,6,0.5,0,2,0.0,1,2,0.5,1,1,2,0,1,0,0,6,7,3.2,-3.0,Terence Davis,3,4,0.75
3523,10/27/2022,25.44931506849315,L,0,10.866666666666667,1,5,0.2,1,4,0.25,0,0,,0,2,2,1,1,0,1,1,3,0.8,-14.0,Terence Davis,0,1,0.0
3524,10/29/2022,25.454794520547946,W,0,5.316666666666666,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4.0,Terence Davis,0,0,
3525,10/31/2022,25.46027397260274,W,0,4.483333333333333,1,1,1.0,0,0,,1,2,0.5,1,1,2,1,0,0,1,1,3,2.6,-1.0,Terence Davis,1,1,1.0
3526,11/2/2022,25.465753424657535,L,0,8.016666666666667,0,3,0.0,0,3,0.0,4,4,1.0,0,3,3,2,0,0,0,2,4,3.4,-2.0,Terence Davis,0,0,
3528,11/7/2022,25.47945205479452,L,0,18.216666666666665,3,8,0.375,3,7,0.429,0,0,,1,4,5,1,1,0,1,2,9,6.4,-1.0,Terence Davis,0,1,0.0
3529,11/11/2022,25.49041095890411,W,0,12.7,4,6,0.667,2,4,0.5,2,2,1.0,0,0,0,1,1,0,0,1,12,10.7,-2.0,Terence Davis,2,2,1.0
3533,11/20/2022,25.515068493150686,W,0,3.4166666666666665,1,3,0.333,1,1,1.0,0,0,,0,0,0,0,0,0,0,1,3,0.9,-5.0,Terence Davis,0,2,0.0
3535,11/23/2022,25.523287671232875,L,0,8.95,0,1,0.0,0,0,,0,0,,1,1,2,0,1,0,2,1,0,-1.1,-4.0,Terence Davis,0,1,0.0
3536,11/25/2022,25.528767123287672,L,0,13.933333333333334,1,2,0.5,1,2,0.5,0,0,,0,3,3,1,0,0,2,2,3,0.8,0.0,Terence Davis,0,0,
3537,10/22/2022,22.175342465753424,L,0,32.8,7,10,0.7,3,6,0.5,2,2,1.0,1,4,5,2,0,2,2,3,19,16.3,-4.0,Keegan Murray,4,4,1.0
3539,10/27/2022,22.18904109589041,L,1,39.21666666666667,7,15,0.467,3,8,0.375,1,1,1.0,3,3,6,0,0,0,2,1,18,10.9,-10.0,Keegan Murray,4,7,0.5714285714285714
3543,11/5/2022,22.213698630136985,W,1,24.266666666666666,1,6,0.167,1,4,0.25,0,0,,0,2,2,0,1,0,1,1,3,-0.6,-12.0,Keegan Murray,0,2,0.0
3544,11/7/2022,22.21917808219178,L,1,26.966666666666665,2,7,0.286,1,4,0.25,1,2,0.5,2,5,7,2,2,0,0,4,6,6.2,-4.0,Keegan Murray,1,3,0.3333333333333333
3545,11/9/2022,22.224657534246575,W,1,32.93333333333333,5,10,0.5,4,7,0.571,0,0,,0,3,3,1,2,1,1,4,14,10.7,-7.0,Keegan Murray,1,3,0.3333333333333333
