,Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player,2P,2PA,2Pcent
3689,11/4/2022,26.046575342465754,W,0,3.3166666666666664,0,3,0.0,0,3,0.0,0,0,,1,0,1,0,0,0,2,2,0,-4.2,-4.0,Terance Mann,0,0,
3690,11/6/2022,26.052054794520547,L,1,29.75,7,8,0.875,0,1,0.0,0,0,,1,2,3,3,2,0,0,5,14,14.6,0.0,Terance Mann,7,7,1.0
3691,11/7/2022,26.054794520547944,W,1,30.35,6,9,0.667,1,2,0.5,3,4,0.75,0,4,4,5,2,0,1,1,16,17.0,20.0,Terance Mann,5,7,0.7142857142857143
3692,11/9/2022,26.06027397260274,W,0,21.483333333333334,3,7,0.429,1,2,0.5,0,0,,0,4,4,2,1,0,0,2,7,6.1,16.0,Terance Mann,2,5,0.4
3693,11/12/2022,26.068493150684933,L,0,19.15,1,5,0.2,0,3,0.0,0,0,,0,3,3,2,0,1,0,1,2,1.5,5.0,Terance Mann,1,2,0.5
3694,11/14/2022,26.073972602739726,W,0,24.166666666666668,4,7,0.571,0,2,0.0,6,7,0.857,0,4,4,4,0,0,1,2,14,12.5,6.0,Terance Mann,4,5,0.8
3695,11/15/2022,26.076712328767123,L,0,14.5,1,1,1.0,0,0,,0,0,,0,3,3,1,0,0,0,2,2,2.5,1.0,Terance Mann,1,1,1.0
3696,11/17/2022,26.08219178082192,W,0,14.65,2,4,0.5,0,2,0.0,1,1,1.0,1,1,2,0,0,0,0,2,5,3.2,-12.0,Terance Mann,2,2,1.0
3697,11/19/2022,26.087671232876712,W,0,28.416666666666668,3,4,0.75,2,2,1.0,2,2,1.0,2,1,3,1,0,0,4,2,10,6.0,0.0,Terance Mann,1,2,0.5
3698,11/21/2022,26.09315068493151,W,1,20.666666666666668,3,5,0.6,0,1,0.0,0,0,,0,2,2,1,1,0,1,3,6,3.8,-8.0,Terance Mann,3,4,0.75
3699,11/23/2022,26.0986301369863,L,1,33.03333333333333,7,11,0.636,3,3,1.0,0,0,,2,3,5,2,1,0,2,1,17,14.4,-3.0,Terance Mann,4,8,0.5
3700,11/25/2022,26.104109589041094,L,1,30.283333333333335,7,11,0.636,1,3,0.333,1,1,1.0,0,4,4,5,0,0,1,3,16,13.6,0.0,Terance Mann,6,8,0.75
3701,11/27/2022,26.10958904109589,W,1,38.05,5,13,0.385,0,3,0.0,4,4,1.0,2,5,7,5,0,0,2,3,14,10.1,17.0,Terance Mann,5,10,0.5
3702,10/20/2022,33.84931506849315,W,0,10.316666666666666,0,0,,0,0,,1,2,0.5,1,4,5,0,0,0,0,1,1,2.1,-5.0,Nicolas Batum,0,0,
3703,10/22/2022,33.85479452054795,W,0,28.016666666666666,3,3,1.0,1,1,1.0,0,0,,1,4,5,3,2,1,1,5,7,9.8,-3.0,Nicolas Batum,2,2,1.0
3704,10/23/2022,33.85753424657534,L,0,14.05,1,3,0.333,1,2,0.5,0,0,,0,3,3,0,0,0,0,1,3,1.8,-4.0,Nicolas Batum,0,1,0.0
3705,10/25/2022,33.863013698630134,L,1,18.066666666666666,2,4,0.5,2,3,0.667,2,2,1.0,1,3,4,1,0,1,0,2,8,8.2,-19.0,Nicolas Batum,0,1,0.0
3706,10/27/2022,33.868493150684934,L,0,21.1,3,4,0.75,1,2,0.5,0,0,,1,1,2,2,2,1,3,2,7,6.7,-14.0,Nicolas Batum,2,2,1.0
3707,10/30/2022,33.87671232876713,L,0,15.766666666666667,1,5,0.2,0,4,0.0,1,2,0.5,0,2,2,0,0,1,0,1,3,0.4,-11.0,Nicolas Batum,1,1,1.0
3708,10/31/2022,33.87945205479452,W,0,15.916666666666666,1,3,0.333,0,2,0.0,0,0,,1,2,3,3,0,2,2,2,2,2.3,-1.0,Nicolas Batum,1,1,1.0
3709,11/2/2022,33.88493150684931,W,0,14.116666666666667,1,4,0.25,1,3,0.333,1,1,1.0,0,3,3,2,1,2,0,6,4,3.9,2.0,Nicolas Batum,0,1,0.0
3710,11/4/2022,33.89041095890411,W,0,19.616666666666667,1,3,0.333,1,3,0.333,0,0,,1,3,4,2,0,1,1,5,3,2.0,-10.0,Nicolas Batum,0,0,
3711,11/6/2022,33.895890410958906,L,0,23.416666666666668,1,3,0.333,1,3,0.333,0,0,,0,3,3,2,0,1,1,3,3,2.1,7.0,Nicolas Batum,0,0,
3712,11/7/2022,33.8986301369863,W,0,15.233333333333333,1,4,0.25,1,3,0.333,0,0,,0,4,4,3,0,0,2,1,3,1.5,6.0,Nicolas Batum,0,1,0.0
3713,11/9/2022,33.9041095890411,W,0,15.65,0,1,0.0,0,1,0.0,2,2,1.0,3,3,6,1,0,0,1,2,2,3.2,1.0,Nicolas Batum,0,0,
3714,11/12/2022,33.912328767123284,L,0,17.6,0,5,0.0,0,3,0.0,0,0,,1,5,6,1,0,2,0,0,0,0.8,0.0,Nicolas Batum,0,2,0.0
3715,11/14/2022,33.917808219178085,W,0,19.383333333333333,4,7,0.571,2,5,0.4,0,2,0.0,1,5,6,0,1,1,1,3,10,7.6,10.0,Nicolas Batum,2,2,1.0
3716,11/15/2022,33.92054794520548,L,0,26.433333333333334,7,7,1.0,7,7,1.0,1,2,0.5,1,4,5,0,1,0,2,3,22,19.2,-10.0,Nicolas Batum,0,0,
3717,11/17/2022,33.92602739726027,W,0,13.916666666666666,0,1,0.0,0,1,0.0,0,0,,0,3,3,0,0,0,0,0,0,0.2,-10.0,Nicolas Batum,0,0,
3718,11/19/2022,33.93150684931507,W,0,15.95,1,4,0.25,1,3,0.333,0,0,,1,2,3,1,0,0,1,2,3,0.8,17.0,Nicolas Batum,0,1,0.0
3719,11/21/2022,33.93698630136986,W,0,25.083333333333332,3,5,0.6,1,3,0.333,0,0,,0,5,5,4,3,0,1,2,7,10.2,17.0,Nicolas Batum,2,2,1.0
3720,11/23/2022,33.942465753424656,L,0,10.816666666666666,0,4,0.0,0,2,0.0,0,0,,0,2,2,0,1,0,0,0,0,-1.2,-16.0,Nicolas Batum,0,2,0.0
3721,11/25/2022,33.94794520547945,L,0,24.183333333333334,0,3,0.0,0,3,0.0,0,0,,1,2,3,0,0,2,0,2,0,-0.2,14.0,Nicolas Batum,0,0,
3722,11/27/2022,33.95342465753425,W,0,23.916666666666668,2,5,0.4,0,3,0.0,0,0,,1,7,8,2,1,1,2,1,4,4.8,11.0,Nicolas Batum,2,2,1.0
3723,10/20/2022,33.131506849315066,W,1,22.966666666666665,5,9,0.556,1,3,0.333,3,3,1.0,1,3,4,1,1,0,1,2,14,11.2,11.0,Marcus Morris,4,6,0.6666666666666666
3724,10/22/2022,33.136986301369866,W,1,21.033333333333335,4,7,0.571,1,1,1.0,0,0,,0,5,5,2,1,0,0,5,9,7.6,2.0,Marcus Morris,3,6,0.5
3725,10/23/2022,33.13972602739726,L,1,31.416666666666668,10,14,0.714,2,5,0.4,0,0,,1,4,5,1,1,0,1,1,22,18.4,-10.0,Marcus Morris,8,9,0.8888888888888888
3726,10/30/2022,33.15890410958904,L,1,27.266666666666666,5,12,0.417,2,5,0.4,0,0,,0,8,8,4,1,0,1,4,12,9.2,-5.0,Marcus Morris,3,7,0.42857142857142855
3727,10/31/2022,33.16164383561644,W,1,37.13333333333333,5,14,0.357,1,7,0.143,0,0,,1,2,3,3,0,1,1,0,11,6.3,7.0,Marcus Morris,4,7,0.5714285714285714
3728,11/2/2022,33.16712328767123,W,1,34.9,8,14,0.571,4,8,0.5,1,1,1.0,1,9,10,2,2,0,1,0,21,20.2,15.0,Marcus Morris,4,6,0.6666666666666666
3729,11/4/2022,33.172602739726024,W,1,34.916666666666664,4,12,0.333,3,6,0.5,0,0,,0,8,8,4,1,0,1,5,11,7.4,14.0,Marcus Morris,1,6,0.16666666666666666
3730,11/6/2022,33.178082191780824,L,1,37.56666666666667,8,16,0.5,1,7,0.143,1,1,1.0,0,3,3,3,1,0,4,3,18,8.8,-19.0,Marcus Morris,7,9,0.7777777777777778
3731,11/7/2022,33.18082191780822,W,1,37.9,7,16,0.438,4,11,0.364,2,2,1.0,0,6,6,1,0,1,0,2,20,14.0,4.0,Marcus Morris,3,5,0.6
3732,11/9/2022,33.18630136986302,W,1,32.333333333333336,4,9,0.444,3,5,0.6,0,0,,0,8,8,1,2,2,1,4,11,10.2,12.0,Marcus Morris,1,4,0.25
3733,11/12/2022,33.1945205479452,L,1,28.233333333333334,5,9,0.556,3,5,0.6,0,0,,2,4,6,2,0,0,1,2,13,10.9,-13.0,Marcus Morris,2,4,0.5
3734,11/14/2022,33.2,W,1,24.95,6,9,0.667,3,4,0.75,0,0,,0,5,5,2,0,0,1,3,15,11.8,10.0,Marcus Morris,3,5,0.6
3735,11/15/2022,33.202739726027396,L,1,36.56666666666667,7,11,0.636,1,5,0.2,3,4,0.75,0,3,3,4,2,0,0,1,18,18.0,0.0,Marcus Morris,6,6,1.0
3736,11/17/2022,33.20821917808219,W,1,35.65,6,15,0.4,3,8,0.375,1,2,0.5,1,5,6,1,0,0,0,2,16,9.6,12.0,Marcus Morris,3,7,0.42857142857142855
3737,11/19/2022,33.21369863013699,W,1,25.366666666666667,4,9,0.444,3,7,0.429,0,0,,0,2,2,3,0,0,2,1,11,6.6,20.0,Marcus Morris,1,2,0.5
3738,11/21/2022,33.21917808219178,W,1,27.3,3,10,0.3,0,1,0.0,2,2,1.0,0,2,2,1,0,1,1,2,8,2.4,-16.0,Marcus Morris,3,9,0.3333333333333333
3739,11/23/2022,33.224657534246575,L,1,28.466666666666665,6,15,0.4,3,6,0.5,4,5,0.8,1,4,5,0,2,0,0,2,19,13.6,-10.0,Marcus Morris,3,9,0.3333333333333333
3740,11/25/2022,33.23013698630137,L,1,26.9,7,12,0.583,1,3,0.333,0,2,0.0,0,2,2,0,0,0,2,4,15,5.6,-18.0,Marcus Morris,6,9,0.6666666666666666
3741,11/27/2022,33.23561643835617,W,1,28.783333333333335,5,14,0.357,2,8,0.25,1,2,0.5,0,4,4,3,2,0,1,2,13,8.3,9.0,Marcus Morris,3,6,0.5
3742,10/22/2022,25.34794520547945,W,0,4.566666666666666,1,1,1.0,0,0,,1,2,0.5,0,1,1,0,0,0,1,0,3,1.6,0.0,Amir Coffey,1,1,1.0
3743,10/23/2022,25.350684931506848,L,0,2.8833333333333333,0,1,0.0,0,0,,0,0,,0,0,0,1,1,0,0,0,0,1.0,-2.0,Amir Coffey,0,1,0.0
3744,10/25/2022,25.356164383561644,L,0,26.433333333333334,1,5,0.2,0,1,0.0,6,6,1.0,0,2,2,2,0,1,0,2,8,6.8,13.0,Amir Coffey,1,4,0.25
3745,10/27/2022,25.361643835616437,L,0,5.733333333333333,0,3,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0,-2.5,9.0,Amir Coffey,0,2,0.0
3746,10/30/2022,25.36986301369863,L,0,13.933333333333334,2,2,1.0,0,0,,0,0,,0,1,1,2,0,0,1,0,4,4.1,-2.0,Amir Coffey,2,2,1.0
3747,10/31/2022,25.372602739726027,W,0,12.266666666666667,0,1,0.0,0,0,,3,4,0.75,2,1,3,0,0,0,0,2,3,2.8,-8.0,Amir Coffey,0,1,0.0
3748,11/2/2022,25.378082191780823,W,0,6.666666666666667,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-11.0,Amir Coffey,0,0,
3749,11/4/2022,25.383561643835616,W,0,11.583333333333334,1,2,0.5,1,2,0.5,3,4,0.75,0,0,0,0,2,0,0,1,6,6.2,-4.0,Amir Coffey,0,0,
3750,11/6/2022,25.389041095890413,L,0,0.9666666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,3.0,Amir Coffey,0,0,
3751,11/9/2022,25.397260273972602,W,0,0.7166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2.0,Amir Coffey,0,0,
3752,11/12/2022,25.405479452054795,L,0,2.35,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,1.0,Amir Coffey,1,2,0.5
3753,11/14/2022,25.410958904109588,W,0,18.916666666666668,0,2,0.0,0,0,,0,0,,1,0,1,2,0,0,1,1,0,-0.7,8.0,Amir Coffey,0,2,0.0
3754,11/15/2022,25.413698630136988,L,0,10.35,0,0,,0,0,,2,2,1.0,0,0,0,1,0,0,1,5,2,-0.3,0.0,Amir Coffey,0,0,
3755,11/19/2022,25.424657534246574,W,0,7.933333333333334,1,3,0.333,0,0,,1,2,0.5,1,0,1,0,0,0,0,1,3,1.2,-5.0,Amir Coffey,1,3,0.3333333333333333
3756,11/21/2022,25.43013698630137,W,0,21.866666666666667,3,7,0.429,0,1,0.0,2,2,1.0,3,2,5,0,1,0,0,2,8,7.2,14.0,Amir Coffey,3,6,0.5
3757,11/23/2022,25.435616438356163,L,1,35.916666666666664,5,7,0.714,0,1,0.0,3,4,0.75,1,2,3,7,0,0,2,2,13,13.1,-5.0,Amir Coffey,5,6,0.8333333333333334
3758,11/25/2022,25.44109589041096,L,1,24.8,3,6,0.5,2,4,0.5,1,2,0.5,1,1,2,3,0,0,1,2,9,6.9,-7.0,Amir Coffey,1,2,0.5
3759,11/27/2022,25.446575342465753,W,1,28.05,3,8,0.375,0,2,0.0,2,2,1.0,0,0,0,5,1,0,1,1,8,6.7,7.0,Amir Coffey,3,6,0.5
3760,10/20/2022,32.12054794520548,W,0,24.533333333333335,7,15,0.467,0,4,0.0,1,3,0.333,0,4,4,3,1,0,3,3,15,6.6,-3.0,John Wall,7,11,0.6363636363636364
3761,10/23/2022,32.12876712328767,L,0,21.366666666666667,7,12,0.583,2,4,0.5,1,5,0.2,0,0,0,4,1,0,0,1,17,13.2,-1.0,John Wall,5,8,0.625
3762,10/25/2022,32.134246575342466,L,0,19.5,4,9,0.444,1,3,0.333,3,4,0.75,1,2,3,4,2,0,4,2,12,8.2,2.0,John Wall,3,6,0.5
3763,10/27/2022,32.13972602739726,L,0,20.95,6,12,0.5,1,3,0.333,4,5,0.8,1,3,4,6,0,0,1,1,17,15.0,7.0,John Wall,5,9,0.5555555555555556
3764,10/30/2022,32.14794520547945,L,0,21.25,2,5,0.4,0,1,0.0,4,4,1.0,0,0,0,6,0,2,1,1,8,9.5,-19.0,John Wall,2,4,0.5
3765,11/2/2022,32.156164383561645,W,0,14.666666666666666,3,10,0.3,0,3,0.0,0,0,,1,0,1,4,2,0,2,0,6,3.7,-3.0,John Wall,3,7,0.42857142857142855
3766,11/4/2022,32.16164383561644,W,0,27.4,6,14,0.429,2,6,0.333,1,2,0.5,0,3,3,6,0,0,0,3,15,11.1,6.0,John Wall,4,8,0.5
3767,11/6/2022,32.16712328767123,L,0,28.316666666666666,6,15,0.4,0,4,0.0,0,4,0.0,0,3,3,6,2,0,1,3,12,7.2,-11.0,John Wall,6,11,0.5454545454545454
3768,11/9/2022,32.175342465753424,W,0,23.233333333333334,3,10,0.3,1,5,0.2,3,3,1.0,1,3,4,6,2,1,0,1,10,12.3,9.0,John Wall,2,5,0.4
3769,11/12/2022,32.18356164383562,L,0,24.416666666666668,5,11,0.455,2,4,0.5,2,3,0.667,0,1,1,6,1,0,3,2,14,9.6,-12.0,John Wall,3,7,0.42857142857142855
3770,11/15/2022,32.19178082191781,L,0,26.35,6,11,0.545,1,3,0.333,4,6,0.667,0,6,6,4,1,0,3,4,17,11.9,11.0,John Wall,5,8,0.625
3771,11/17/2022,32.1972602739726,W,0,13.4,1,4,0.25,1,2,0.5,0,0,,0,1,1,4,0,0,6,1,3,-2.7,-4.0,John Wall,0,2,0.0
3772,11/19/2022,32.202739726027396,W,0,23.766666666666666,2,8,0.25,0,3,0.0,1,2,0.5,0,4,4,15,4,0,1,1,5,14.1,21.0,John Wall,2,5,0.4
3773,11/21/2022,32.20821917808219,W,0,22.25,5,10,0.5,2,4,0.5,1,1,1.0,2,3,5,8,0,1,8,1,13,8.2,0.0,John Wall,3,6,0.5
3774,11/23/2022,32.21369863013699,L,0,20.633333333333333,2,7,0.286,0,3,0.0,5,8,0.625,0,4,4,3,0,0,3,0,9,4.0,-25.0,John Wall,2,4,0.5
3775,11/25/2022,32.21917808219178,L,0,23.866666666666667,8,10,0.8,2,2,1.0,5,8,0.625,0,0,0,2,1,0,1,4,23,17.8,-14.0,John Wall,6,8,0.75
3776,11/27/2022,32.224657534246575,W,0,22.266666666666666,3,6,0.5,1,3,0.333,3,5,0.6,0,2,2,8,0,0,3,1,10,9.0,7.0,John Wall,2,3,0.6666666666666666
3777,10/20/2022,32.46849315068493,W,1,36.18333333333333,4,12,0.333,2,7,0.286,5,6,0.833,1,9,10,4,2,0,5,5,15,9.0,16.0,Paul George,2,5,0.4
3778,10/22/2022,32.47397260273973,W,1,38.583333333333336,16,31,0.516,3,10,0.3,5,5,1.0,2,4,6,6,2,1,4,2,40,29.4,-4.0,Paul George,13,21,0.6190476190476191
3779,10/23/2022,32.47671232876712,L,1,33.666666666666664,4,11,0.364,2,6,0.333,6,6,1.0,0,7,7,4,2,0,2,2,16,14.0,-7.0,Paul George,2,5,0.4
3780,10/27/2022,32.487671232876714,L,1,30.983333333333334,4,12,0.333,0,4,0.0,2,2,1.0,0,7,7,3,0,0,3,1,10,4.0,-25.0,Paul George,4,8,0.5
3781,10/30/2022,32.49589041095891,L,1,27.766666666666666,5,19,0.263,2,8,0.25,2,2,1.0,1,2,3,3,1,0,4,3,14,1.9,-10.0,Paul George,3,11,0.2727272727272727
3782,10/31/2022,32.4986301369863,W,1,37.96666666666667,15,26,0.577,5,10,0.5,0,1,0.0,0,9,9,8,6,2,3,3,35,33.9,16.0,Paul George,10,16,0.625
3783,11/2/2022,32.50410958904109,W,1,36.85,10,20,0.5,3,8,0.375,5,6,0.833,1,3,4,5,1,0,5,1,28,18.3,14.0,Paul George,7,12,0.5833333333333334
3784,11/4/2022,32.50958904109589,W,1,37.516666666666666,11,16,0.688,4,6,0.667,6,7,0.857,0,2,2,6,1,0,5,2,32,24.8,16.0,Paul George,7,10,0.7
3785,11/6/2022,32.515068493150686,L,1,38.03333333333333,11,22,0.5,5,14,0.357,7,8,0.875,0,8,8,4,1,0,5,5,34,21.8,1.0,Paul George,6,8,0.75
3786,11/7/2022,32.51780821917808,W,1,39.68333333333333,10,20,0.5,5,11,0.455,1,3,0.333,0,5,5,3,1,0,1,2,26,18.0,-4.0,Paul George,5,9,0.5555555555555556
3787,11/9/2022,32.52328767123288,W,1,36.266666666666666,10,17,0.588,2,7,0.286,7,9,0.778,0,6,6,4,1,2,4,3,29,22.1,16.0,Paul George,8,10,0.8
3788,11/12/2022,32.53150684931507,L,1,34.1,5,21,0.238,1,6,0.167,6,7,0.857,0,4,4,4,0,2,2,3,17,6.1,-19.0,Paul George,4,15,0.26666666666666666
3789,11/14/2022,32.536986301369865,W,1,29.083333333333332,7,18,0.389,2,7,0.286,6,8,0.75,1,7,8,5,2,0,1,2,22,17.9,8.0,Paul George,5,11,0.45454545454545453
3790,11/15/2022,32.53972602739726,L,1,41.46666666666667,7,13,0.538,1,3,0.333,8,8,1.0,0,7,7,6,2,0,10,4,23,13.4,2.0,Paul George,6,10,0.6
3791,11/17/2022,32.54520547945206,W,1,35.81666666666667,5,18,0.278,3,6,0.5,3,3,1.0,2,7,9,3,1,0,4,5,16,6.0,4.0,Paul George,2,12,0.16666666666666666
3792,11/19/2022,32.55068493150685,W,1,14.816666666666666,8,12,0.667,5,8,0.625,0,0,,0,1,1,1,2,0,0,0,21,18.8,25.0,Paul George,3,4,0.75
3793,10/20/2022,26.323287671232876,W,0,24.066666666666666,4,6,0.667,3,3,1.0,0,0,,0,1,1,1,0,0,0,3,11,8.2,-1.0,Luke Kennard,1,3,0.3333333333333333
3794,10/22/2022,26.328767123287673,W,0,27.9,4,11,0.364,1,4,0.25,2,2,1.0,0,1,1,0,0,0,0,0,11,5.2,15.0,Luke Kennard,3,7,0.42857142857142855
3795,10/23/2022,26.33150684931507,L,0,17.8,1,4,0.25,0,1,0.0,0,0,,0,3,3,0,0,0,3,3,2,-3.7,-4.0,Luke Kennard,1,3,0.3333333333333333
3796,10/25/2022,26.336986301369862,L,0,28.966666666666665,6,13,0.462,3,7,0.429,0,0,,0,4,4,2,1,0,1,1,15,10.5,2.0,Luke Kennard,3,6,0.5
3797,10/27/2022,26.34246575342466,L,0,17.05,4,5,0.8,2,3,0.667,0,0,,1,0,1,0,1,0,4,1,10,5.4,-2.0,Luke Kennard,2,2,1.0
3798,10/30/2022,26.350684931506848,L,0,22.733333333333334,3,5,0.6,1,3,0.333,0,0,,1,5,6,0,0,0,0,1,7,6.5,-15.0,Luke Kennard,2,2,1.0
3799,10/31/2022,26.353424657534248,W,1,34.21666666666667,3,8,0.375,2,6,0.333,0,0,,1,9,10,2,0,0,2,3,8,5.2,3.0,Luke Kennard,1,2,0.5
3800,11/2/2022,26.35890410958904,W,1,23.6,2,3,0.667,2,3,0.667,0,0,,1,5,6,0,1,0,1,1,6,6.5,16.0,Luke Kennard,0,0,
3801,11/4/2022,26.364383561643837,W,1,9.366666666666667,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,12.0,Luke Kennard,1,1,1.0
3802,11/7/2022,26.372602739726027,W,0,12.65,2,4,0.5,2,4,0.5,0,0,,0,0,0,0,2,0,0,1,6,5.6,-3.0,Luke Kennard,0,0,
3803,11/9/2022,26.378082191780823,W,1,24.916666666666668,5,9,0.556,3,6,0.5,0,0,,0,3,3,2,1,0,0,1,13,11.6,9.0,Luke Kennard,2,3,0.6666666666666666
3804,11/12/2022,26.386301369863013,L,1,24.25,3,5,0.6,2,4,0.5,1,1,1.0,0,3,3,0,0,0,2,2,9,4.8,-16.0,Luke Kennard,1,1,1.0
3805,11/14/2022,26.39178082191781,W,1,27.566666666666666,3,6,0.5,2,4,0.5,0,0,,0,1,1,1,1,0,2,1,8,4.6,7.0,Luke Kennard,1,2,0.5
3806,11/15/2022,26.394520547945206,L,1,2.8833333333333333,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,1,0,0.9,1.0,Luke Kennard,0,0,
3807,10/23/2022,23.027397260273972,L,0,2.8833333333333333,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-2.0,Moses Brown,1,1,1.0
3808,10/25/2022,23.03287671232877,L,0,2.65,0,1,0.0,0,0,,0,0,,0,2,2,0,0,1,0,0,0,0.6,2.0,Moses Brown,0,1,0.0
3809,10/27/2022,23.03835616438356,L,0,1.7833333333333332,1,1,1.0,0,0,,1,2,0.5,0,0,0,0,0,1,0,0,3,3.0,6.0,Moses Brown,1,1,1.0
3810,10/30/2022,23.046575342465754,L,0,4.516666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3.0,Moses Brown,0,0,
3811,11/2/2022,23.054794520547944,W,0,12.2,6,8,0.75,0,0,,1,3,0.333,3,4,7,0,0,1,0,3,13,11.8,6.0,Moses Brown,6,8,0.75
3812,11/9/2022,23.073972602739726,W,0,0.7166666666666667,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,2.0,Moses Brown,0,0,
3813,11/12/2022,23.08219178082192,L,0,2.35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1.0,Moses Brown,0,0,
3814,11/14/2022,23.087671232876712,W,0,5.083333333333333,2,2,1.0,0,0,,2,2,1.0,2,1,3,0,0,1,0,0,6,7.8,-3.0,Moses Brown,2,2,1.0
3815,11/17/2022,23.095890410958905,W,0,5.15,2,2,1.0,0,0,,0,0,,1,1,2,0,0,0,1,1,4,3.0,1.0,Moses Brown,2,2,1.0
3816,11/19/2022,23.101369863013698,W,0,9.65,2,2,1.0,0,0,,2,4,0.5,0,2,2,0,0,0,0,5,6,3.2,-5.0,Moses Brown,2,2,1.0
3817,11/23/2022,23.112328767123287,L,0,12.35,4,7,0.571,0,0,,2,6,0.333,3,3,6,0,0,0,0,1,10,7.7,4.0,Moses Brown,4,7,0.5714285714285714
3818,11/25/2022,23.117808219178084,L,0,5.866666666666667,1,1,1.0,0,0,,1,6,0.167,0,1,1,0,0,0,0,0,3,1.0,9.0,Moses Brown,1,1,1.0
3819,11/27/2022,23.123287671232877,W,0,11.0,1,2,0.5,0,0,,8,12,0.667,2,1,3,1,0,0,2,2,10,7.0,-1.0,Moses Brown,1,2,0.5
3820,10/20/2022,31.84931506849315,W,0,14.483333333333333,0,3,0.0,0,2,0.0,2,2,1.0,0,4,4,2,0,2,0,2,2,3.1,-3.0,Robert Covington,0,1,0.0
3821,10/22/2022,31.854794520547944,W,0,22.066666666666666,2,3,0.667,0,1,0.0,4,4,1.0,0,7,7,2,2,0,1,2,8,10.4,-3.0,Robert Covington,2,2,1.0
3822,10/23/2022,31.85753424657534,L,0,14.25,1,5,0.2,1,4,0.25,0,0,,1,3,4,0,0,0,0,2,3,0.7,-5.0,Robert Covington,0,1,0.0
3823,10/25/2022,31.863013698630137,L,0,20.883333333333333,4,6,0.667,2,4,0.5,0,0,,0,4,4,2,1,3,1,4,10,10.5,-2.0,Robert Covington,2,2,1.0
3824,10/27/2022,31.86849315068493,L,0,15.0,1,2,0.5,1,2,0.5,0,0,,0,4,4,1,0,0,1,2,3,2.1,6.0,Robert Covington,0,0,
3825,11/6/2022,31.895890410958906,L,0,6.416666666666667,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,-10.0,Robert Covington,0,0,
3826,11/7/2022,31.898630136986302,W,0,7.333333333333333,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,1,2,3,0.2,1.0,Robert Covington,0,1,0.0
3827,11/14/2022,31.91780821917808,W,0,18.566666666666666,1,4,0.25,1,3,0.333,1,2,0.5,1,3,4,1,0,1,1,3,4,2.0,6.0,Robert Covington,0,1,0.0
3828,11/15/2022,31.92054794520548,L,0,5.433333333333334,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,0,0,2,1,3,0.2,-1.0,Robert Covington,0,0,
3829,11/19/2022,31.931506849315067,W,0,6.816666666666666,0,3,0.0,0,2,0.0,0,0,,0,3,3,0,0,0,0,0,0,-1.2,-5.0,Robert Covington,0,1,0.0
3830,11/23/2022,31.942465753424656,L,0,21.216666666666665,1,7,0.143,1,4,0.25,0,0,,0,6,6,1,0,0,1,0,3,0.0,0.0,Robert Covington,0,3,0.0
3831,11/25/2022,31.947945205479453,L,0,19.8,2,3,0.667,2,2,1.0,6,7,0.857,0,6,6,2,0,2,2,2,12,12.1,3.0,Robert Covington,0,1,0.0
3832,10/20/2022,31.30958904109589,W,0,21.283333333333335,6,12,0.5,1,4,0.25,1,2,0.5,1,6,7,2,1,0,2,3,14,9.3,5.0,Kawhi Leonard,5,8,0.625
3833,10/23/2022,31.317808219178083,L,0,20.7,2,6,0.333,0,2,0.0,7,7,1.0,3,3,6,2,2,0,2,2,11,11.2,1.0,Kawhi Leonard,2,4,0.5
3834,11/17/2022,31.386301369863013,W,1,24.516666666666666,2,8,0.25,0,3,0.0,2,4,0.5,0,5,5,4,0,0,0,2,6,3.9,26.0,Kawhi Leonard,2,5,0.4
3835,11/19/2022,31.39178082191781,W,1,22.133333333333333,5,8,0.625,1,3,0.333,0,0,,0,1,1,4,0,0,1,0,11,9.5,0.0,Kawhi Leonard,4,5,0.8
3836,11/21/2022,31.397260273972602,W,1,23.1,4,11,0.364,0,3,0.0,0,0,,0,1,1,5,0,1,0,0,8,6.4,12.0,Kawhi Leonard,4,8,0.5
3837,10/23/2022,20.9013698630137,L,0,2.8833333333333333,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2.0,Brandon Boston Jr.,0,0,
