Age,GS,MP,FG,FGA,FGcent,ThreeP,ThreePA,ThreePcent,TwoP,TwoPA,TwoPcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,PlayerName,stat
23.721917808219178,0.0,1.7,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.3,-0.5,Jarrett Culver,avg
31.836027397260278,0.0,22.76666666666667,2.9,8.05,0.34275,1.2,3.75,0.28895000000000004,1.7,4.3,0.3647023809523809,0.95,1.1,0.8167,0.3,3.0,3.3,2.6,0.55,0.3,1.1,1.15,7.95,5.545,-4.35,Will Barton,avg
21.844246575342467,0.85,24.416666666666668,2.8,6.85,0.4208,0.85,2.85,0.32333333333333336,1.95,4.0,0.5221386800334168,1.2,1.6,0.7291666666666666,1.0,4.05,5.05,2.55,0.6,0.75,1.5,3.1,7.65,5.9,0.65,Deni Avdija,avg
24.101780821917806,0.0,12.429166666666667,2.05,2.8,0.7438947368421053,0.0,0.0,,2.05,2.8,0.743859649122807,1.0,1.55,0.718,1.25,2.3,3.55,0.4,0.3,0.85,1.0,1.65,5.1,4.819999999999999,-2.7,Daniel Gafford,avg
27.265753424657532,1.0,32.022807017543855,7.0,15.263157894736842,0.4642631578947368,2.0526315789473686,5.7894736842105265,0.3248947368421053,4.947368421052632,9.473684210526315,0.5104883420672894,4.2631578947368425,5.368421052631579,0.7494999999999999,2.1052631578947367,6.315789473684211,8.421052631578947,2.5789473684210527,0.6842105263157895,1.4736842105263157,1.8421052631578947,3.3684210526315788,20.31578947368421,15.689473684210528,1.736842105263158,Kristaps Porziņģis,avg
27.287959625090128,1.0,34.59298245614035,7.631578947368421,16.63157894736842,0.4615263157894737,2.210526315789474,7.368421052631579,0.3389473684210526,5.421052631578948,9.263157894736842,0.5711522395732922,2.789473684210526,3.789473684210526,0.7344705882352942,0.9473684210526315,7.105263157894737,8.052631578947368,3.3157894736842106,0.3684210526315789,0.42105263157894735,2.6315789473684212,2.473684210526316,20.263157894736842,13.43157894736842,1.631578947368421,Kyle Kuzma,avg
27.357292506043514,1.0,27.241176470588233,3.5294117647058822,8.0,0.431,1.1764705882352942,3.176470588235294,0.3901764705882353,2.3529411764705883,4.823529411764706,0.5263305322128852,0.8823529411764706,1.2352941176470589,0.7407777777777778,0.4117647058823529,3.411764705882353,3.823529411764706,5.176470588235294,0.7058823529411765,0.23529411764705882,0.7647058823529411,1.2941176470588236,9.117647058823529,9.311764705882354,2.235294117647059,Monte Morris,avg
24.734246575342468,0.0,23.469791666666666,4.75,9.875,0.46325,0.75,2.25,0.3,4.0,7.625,0.5062116702741702,1.3125,1.8125,0.7172499999999999,0.75,4.0625,4.8125,1.0625,0.3125,0.5,1.375,1.125,11.5625,7.675,-4.625,Rui Hachimura,avg
30.051369863013697,0.25,13.303125,1.5,2.5625,0.6547857142857143,0.125,0.625,0.19042857142857142,1.375,1.9375,0.8087301587301586,0.5625,0.6875,0.9,0.75,1.1875,1.9375,0.625,0.25,0.25,0.25,1.5625,3.6875,3.3125,0.1875,Anthony Gill,avg
29.356555772994135,1.0,36.767857142857146,8.928571428571429,17.142857142857142,0.5194285714285715,1.9285714285714286,5.0,0.35314285714285715,7.0,12.142857142857142,0.5647403192046049,3.7857142857142856,4.214285714285714,0.8943846153846153,0.7857142857142857,3.0714285714285716,3.857142857142857,5.642857142857143,1.2857142857142858,0.7857142857142857,2.857142857142857,2.0714285714285716,23.571428571428573,18.542857142857144,-2.2857142857142856,Bradley Beal,avg
24.054794520547947,0.07692307692307693,20.72307692307692,2.6923076923076925,5.076923076923077,0.5362307692307693,0.8461538461538461,1.7692307692307692,0.45454545454545453,1.8461538461538463,3.3076923076923075,0.541025641025641,0.5384615384615384,1.0,0.5555,1.0769230769230769,2.5384615384615383,3.6153846153846154,2.6153846153846154,0.8461538461538461,0.9230769230769231,0.8461538461538461,1.9230769230769231,6.769230769230769,7.3307692307692305,-0.23076923076923078,Jordan Goodwin,avg
23.70433789954338,0.75,26.927777777777777,3.1666666666666665,6.5,0.4931666666666667,1.5833333333333333,3.9166666666666665,0.4250833333333333,1.5833333333333333,2.5833333333333335,0.6583333333333333,1.0,1.25,0.6875,0.5833333333333334,1.75,2.3333333333333335,2.0,0.75,0.08333333333333333,0.75,1.1666666666666667,8.916666666666666,7.458333333333332,-2.0,Corey Kispert,avg
37.380273972602744,0.0,6.651666666666666,1.2,2.5,0.3611111111111111,0.1,0.6,0.1,1.1,1.9,0.5375,0.8,0.8,1.0,0.6,1.0,1.6,0.4,0.3,0.2,0.2,1.1,3.3,2.8299999999999996,1.5,Taj Gibson,avg
20.68845401174168,0.0,5.852380952380953,0.2857142857142857,1.1428571428571428,0.20825,0.0,0.14285714285714285,0.0,0.2857142857142857,1.0,0.20833333333333331,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,1.2857142857142858,0.8571428571428571,0.08571428571428566,-3.857142857142857,Johnny Davis,avg
30.490410958904114,0.0,22.683333333333334,2.5,6.0,0.42600000000000005,0.75,3.0,0.24975000000000003,1.75,3.0,0.65,0.75,1.25,0.5835,1.0,1.5,2.5,3.25,2.75,1.0,1.0,1.25,6.5,8.475000000000001,-6.75,Delon Wright,avg
21.029223744292235,0.0,2.9333333333333336,0.3333333333333333,1.0,0.25,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.10000000000000002,2.6666666666666665,Isaiah Todd,avg
21.69178082191781,0.0,1.0499999999999998,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.2,-1.0,Vernon Carey Jr.,avg
36.62243966079583,1.0,36.353174603174615,4.238095238095238,10.904761904761905,0.38942857142857146,2.4285714285714284,6.761904761904762,0.35485714285714287,1.8095238095238095,4.142857142857143,0.47891156462585044,3.7142857142857144,4.333333333333333,0.8852631578947369,0.7619047619047619,4.095238095238095,4.857142857142857,6.190476190476191,1.1428571428571428,0.6666666666666666,2.5238095238095237,2.857142857142857,14.619047619047619,12.471428571428573,-0.5238095238095238,Kyle Lowry,avg
27.11205479452055,1.0,32.82,4.45,9.15,0.48069999999999996,1.35,3.3,0.34385,3.1,5.85,0.505595238095238,1.1,1.4,0.8132999999999999,1.9,3.25,5.15,2.2,1.35,0.45,1.15,2.0,11.35,10.165,3.15,Caleb Martin,avg
25.304542177361213,1.0,34.56666666666667,7.947368421052632,15.0,0.5327368421052633,0.0,0.42105263157894735,0.0,7.947368421052632,14.578947368421053,0.5519993637253698,4.631578947368421,5.368421052631579,0.8270526315789474,2.526315789473684,6.894736842105263,9.421052631578947,3.210526315789474,1.0,0.8421052631578947,3.1052631578947367,3.4210526315789473,20.526315789473685,16.110526315789475,2.6315789473684212,Bam Adebayo,avg
26.609372746935833,0.631578947368421,34.061403508771924,5.526315789473684,13.0,0.4345789473684211,3.0526315789473686,8.578947368421053,0.35263157894736846,2.473684210526316,4.421052631578948,0.6216165413533834,1.2105263157894737,1.368421052631579,0.8999999999999999,0.5789473684210527,3.1578947368421053,3.736842105263158,1.7894736842105263,0.7894736842105263,0.3157894736842105,1.3157894736842106,2.3157894736842106,15.31578947368421,9.736842105263156,-0.8421052631578947,Max Strus,avg
33.24033485540335,0.0,12.56111111111111,2.8333333333333335,4.888888888888889,0.5742777777777778,0.5,1.2777777777777777,0.32053846153846155,2.3333333333333335,3.611111111111111,0.6453703703703704,1.3888888888888888,1.8333333333333333,0.7333000000000001,0.9444444444444444,2.5,3.4444444444444446,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.6111111111111112,1.7777777777777777,7.555555555555555,6.177777777777778,-2.611111111111111,Dewayne Dedmon,avg
26.387671232876713,0.0,25.797916666666666,3.4375,8.6875,0.3754375,1.5,5.0,0.2565625,1.9375,3.6875,0.53125,1.3125,1.5625,0.8334444444444444,0.25,1.9375,2.1875,3.1875,0.8125,0.125,1.375,2.5625,9.6875,6.36875,-0.375,Gabe Vincent,avg
28.53236301369863,0.0,17.60625,2.1875,6.1875,0.3186666666666667,1.375,4.5,0.2897857142857143,0.8125,1.6875,0.4345238095238095,0.5625,0.625,0.9445,0.25,1.9375,2.1875,1.3125,0.0625,0.0,0.6875,1.8125,6.3125,3.15625,-2.0,Duncan Robinson,avg
33.13108535300316,1.0,35.71025641025641,6.538461538461538,13.538461538461538,0.48899999999999993,0.8461538461538461,2.3846153846153846,0.2936666666666667,5.6923076923076925,11.153846153846153,0.5279055346363039,7.0,7.769230769230769,0.9094166666666667,2.0,4.615384615384615,6.615384615384615,6.076923076923077,1.7692307692307692,0.23076923076923078,1.6923076923076923,1.6153846153846154,20.923076923076923,20.384615384615383,1.7692307692307692,Jimmy Butler,avg
22.785036880927294,1.0,32.455128205128204,6.538461538461538,15.384615384615385,0.40407692307692317,2.3846153846153846,7.076923076923077,0.32816666666666666,4.153846153846154,8.307692307692308,0.47271062271062275,2.6153846153846154,3.0,0.8300000000000001,0.5384615384615384,6.0,6.538461538461538,3.769230769230769,0.6153846153846154,0.5384615384615384,2.3846153846153846,1.7692307692307692,18.076923076923077,12.484615384615385,-0.6153846153846154,Tyler Herro,avg
25.919634703196348,0.08333333333333333,17.830555555555552,1.1666666666666667,4.083333333333333,0.2484,0.4166666666666667,2.0,0.17333333333333334,0.75,2.0833333333333335,0.3104166666666667,0.3333333333333333,0.8333333333333334,0.4375,0.8333333333333334,2.9166666666666665,3.75,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,3.0833333333333335,1.9166666666666667,-1.5,Haywood Highsmith,avg
19.428493150684933,0.6,15.986666666666668,2.1,5.3,0.4537777777777777,0.5,2.5,0.2406666666666667,1.6,2.8,0.6077380952380952,1.8,1.9,0.9800000000000001,0.7,1.9,2.6,1.0,0.6,0.1,0.8,1.2,6.5,4.74,-1.9,Nikola Jović,avg
23.671917808219177,0.0,11.622916666666665,1.875,3.5,0.5544285714285714,0.125,0.75,0.25,1.75,2.75,0.5912698412698413,0.5,0.75,0.75,0.875,1.5,2.375,0.625,0.625,0.0,0.25,1.25,4.375,3.9499999999999997,-2.25,Jamal Cain,avg
22.36164383561644,0.0,20.041666666666668,3.0,6.5,0.3,0.0,1.5,0.0,3.0,5.0,0.375,1.0,1.5,0.667,1.0,3.5,4.5,0.5,1.0,0.5,0.5,2.5,7.0,5.3999999999999995,1.0,Orlando Robinson,avg
42.38493150684931,0.0,5.108333333333333,0.5,1.5,0.25,0.0,0.0,,0.5,1.5,0.25,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.5,0.9,-2.0,Udonis Haslem,avg
21.195753424657532,1.0,33.48416666666667,7.25,14.5,0.5043,1.15,3.8,0.34945000000000004,6.1,10.7,0.58160391895686,3.8,4.4,0.8743888888888889,0.85,3.4,4.25,4.15,0.75,0.3,2.65,2.55,19.45,13.77,-1.85,Franz Wagner,avg
22.973835616438354,0.75,26.500833333333333,5.3,8.9,0.60135,0.75,1.85,0.35294117647058826,4.55,7.05,0.6520130931160343,1.6,2.0,0.796875,1.55,6.45,8.0,0.85,0.3,2.0,2.05,1.5,12.95,11.345,-2.65,Bol Bol,avg
24.489113193943762,0.2631578947368421,18.699122807017545,3.0,6.2631578947368425,0.47705555555555557,1.0526315789473684,2.9473684210526314,0.36705882352941177,1.9473684210526316,3.3157894736842106,0.5775297619047619,1.1578947368421053,1.631578947368421,0.697,1.1578947368421053,3.3684210526315788,4.526315789473684,1.1578947368421053,0.2631578947368421,0.7894736842105263,0.8947368421052632,2.210526315789474,8.210526315789474,6.5052631578947375,-2.0526315789473686,Mo Bamba,avg
31.749619482496186,0.4444444444444444,24.824074074074073,3.3333333333333335,7.944444444444445,0.3778823529411765,1.6666666666666667,4.277777777777778,0.37350000000000005,1.6666666666666667,3.6666666666666665,0.3949579831932773,0.5,0.7222222222222222,0.5,0.3333333333333333,2.0,2.3333333333333335,1.3888888888888888,0.7777777777777778,0.2222222222222222,1.3333333333333333,1.7777777777777777,8.833333333333334,5.21111111111111,-0.9444444444444444,Terrence Ross,avg
24.214459665144595,0.3888888888888889,21.76111111111111,1.7777777777777777,4.833333333333333,0.35994444444444446,1.0,3.3333333333333335,0.2823888888888889,0.7777777777777778,1.5,0.611111111111111,0.8888888888888888,1.1666666666666667,0.8332857142857143,1.1666666666666667,3.0555555555555554,4.222222222222222,1.4444444444444444,0.6111111111111112,0.5,0.5,1.8888888888888888,5.444444444444445,5.111111111111111,-4.111111111111111,Chuma Okeke,avg
21.746333601933923,0.0,17.022549019607844,2.5294117647058822,5.529411764705882,0.4516875,0.9411764705882353,2.4705882352941178,0.33999999999999997,1.588235294117647,3.0588235294117645,0.5479166666666666,1.4705882352941178,1.7058823529411764,0.8518888888888889,0.47058823529411764,1.1764705882352942,1.6470588235294117,1.5294117647058822,0.8823529411764706,0.23529411764705882,1.0,1.1764705882352942,7.470588235294118,5.847058823529412,-3.411764705882353,R.J. Hampton,avg
23.546301369863013,1.0,32.83888888888888,5.8,11.266666666666667,0.5193333333333333,1.2,3.466666666666667,0.4255333333333333,4.6,7.8,0.5938827838827838,3.8,4.6,0.8552857142857142,2.1333333333333333,6.933333333333334,9.066666666666666,3.2666666666666666,0.5333333333333333,0.5333333333333333,2.6,3.2,16.6,13.599999999999998,0.3333333333333333,Wendell Carter Jr.,avg
19.831232876712324,0.0,17.720000000000006,1.3333333333333333,3.533333333333333,0.4428571428571429,0.9333333333333333,2.6,0.38330769230769235,0.4,0.9333333333333333,0.4523809523809524,0.5333333333333333,0.6666666666666666,0.8,0.6,1.4,2.0,0.8,0.2,0.06666666666666667,0.3333333333333333,1.6666666666666667,4.133333333333334,2.7866666666666666,-2.2,Caleb Houstan,avg
21.435812133072407,0.9285714285714286,28.892857142857142,4.642857142857143,11.071428571428571,0.3824999999999999,1.4285714285714286,4.857142857142857,0.23085714285714287,3.2142857142857144,6.214285714285714,0.5234321234321234,1.6428571428571428,2.5,0.754090909090909,1.0714285714285714,2.2142857142857144,3.2857142857142856,5.428571428571429,1.5714285714285714,0.6428571428571429,3.357142857142857,3.142857142857143,12.357142857142858,8.742857142857144,-3.357142857142857,Jalen Suggs,avg
19.971548998946258,1.0,34.47307692307693,7.769230769230769,17.076923076923077,0.4553076923076923,1.0,3.8461538461538463,0.23358333333333337,6.769230769230769,13.23076923076923,0.503716703215031,6.230769230769231,8.307692307692308,0.7523076923076922,0.8461538461538461,6.538461538461538,7.384615384615385,3.3846153846153846,0.6923076923076923,0.7692307692307693,2.8461538461538463,2.3076923076923075,22.76923076923077,15.476923076923075,-3.769230769230769,Paolo Banchero,avg
25.365648050579562,0.0,12.101282051282052,1.0769230769230769,3.076923076923077,0.33925,0.38461538461538464,1.0,0.29175,0.6923076923076923,2.076923076923077,0.38888888888888884,1.2307692307692308,1.4615384615384615,0.8278333333333334,1.1538461538461537,1.3846153846153846,2.5384615384615383,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.7692307692307693,1.3846153846153846,3.769230769230769,2.6692307692307695,-2.5384615384615383,Kevon Harris,avg
25.622465753424656,0.0,10.643333333333334,1.3,3.0,0.4258571428571428,0.6,1.9,0.25514285714285717,0.7,1.1,0.7083333333333333,0.0,0.0,,0.8,0.8,1.6,0.5,0.1,0.0,0.1,2.2,3.2,1.89,-6.4,Admiral Schofield,avg
22.44178082191781,0.75,30.429166666666664,5.5,13.25,0.4155,1.75,5.0,0.35000000000000003,3.75,8.25,0.4332417582417582,2.75,3.75,0.6785,0.75,4.0,4.75,4.25,0.75,0.75,2.0,3.5,15.5,10.6,-6.5,Cole Anthony,avg
28.19109589041096,0.25,25.6,4.0,8.25,0.491,1.5,3.75,0.50825,2.5,4.5,0.5625,1.25,1.25,1.0,0.5,2.0,2.5,2.25,0.75,0.0,1.0,2.5,10.75,7.85,-3.0,Gary Harris,avg
25.58630136986301,0.0,21.59166666666667,2.5,7.5,0.3395,1.0,5.5,0.1835,1.5,2.0,0.75,3.5,4.0,0.9165,2.0,3.5,5.5,2.0,1.0,0.0,2.5,4.0,9.5,5.8,-6.5,Moritz Wagner,avg
26.910273972602745,1.0,31.65416666666667,7.3,17.1,0.4262,2.4,7.55,0.3062,4.9,9.55,0.5055644355644355,2.55,3.5,0.7349411764705882,1.45,3.8,5.25,1.15,1.7,0.3,1.1,3.2,19.55,12.61,-3.5,Kelly Oubre Jr.,avg
24.206164383561646,1.0,32.16,5.95,13.6,0.41875,1.8,5.5,0.31684999999999997,4.15,8.1,0.4701377217553688,2.2,2.75,0.7769333333333334,1.15,3.65,4.8,1.9,0.65,0.9,1.8,2.8,15.9,10.129999999999999,-7.15,P.J. Washington,avg
24.937671232876713,0.0,19.6175,3.6,5.95,0.6487,0.0,0.0,,3.6,5.95,0.6486889499389499,2.35,3.15,0.7304444444444445,3.05,3.6,6.65,0.65,0.1,0.9,0.85,2.15,9.55,9.195,0.7,Nick Richards,avg
32.67465753424657,1.0,27.1,3.4,5.85,0.5646500000000001,0.0,0.0,,3.4,5.85,0.5646031746031746,2.3,4.0,0.6527777777777778,2.95,6.15,9.1,4.15,0.6,0.6,2.0,3.35,9.1,10.18,-5.9,Mason Plumlee,avg
24.765068493150686,0.1,25.600833333333334,3.3,7.95,0.39980000000000004,1.15,3.3,0.3158,2.15,4.65,0.4964333911702332,1.25,1.5,0.7976428571428571,1.05,3.75,4.8,2.2,1.0,0.6,1.3,2.7,9.0,7.095000000000001,-2.8,Jalen McDaniels,avg
22.130289193302893,0.0,16.83148148148148,2.0555555555555554,5.888888888888889,0.3105294117647059,0.7777777777777778,3.111111111111111,0.23526666666666665,1.2777777777777777,2.7777777777777777,0.34411764705882353,0.5555555555555556,0.8888888888888888,0.625,0.2222222222222222,1.9444444444444444,2.1666666666666665,1.3888888888888888,0.3888888888888889,0.2222222222222222,1.0,1.5555555555555556,5.444444444444445,2.644444444444444,-0.4444444444444444,James Bouknight,avg
21.40380517503805,0.0,15.25925925925926,1.7777777777777777,3.6666666666666665,0.46106250000000004,0.5555555555555556,1.4444444444444444,0.3512142857142857,1.2222222222222223,2.2222222222222223,0.5797619047619048,1.0,1.1666666666666667,0.9,0.16666666666666666,2.1666666666666665,2.3333333333333335,2.2222222222222223,0.7222222222222222,0.2222222222222222,1.0555555555555556,1.1111111111111112,5.111111111111111,4.888888888888888,-2.7222222222222223,Théo Maledon,avg
24.938812785388123,0.7333333333333333,27.93,4.133333333333334,8.933333333333334,0.4348666666666667,0.6666666666666666,2.0,0.33592307692307694,3.466666666666667,6.933333333333334,0.4794159544159544,0.4,0.8,0.4583333333333333,0.6,2.6666666666666665,3.2666666666666666,5.666666666666667,1.8,0.6666666666666666,1.5333333333333334,2.2666666666666666,9.333333333333334,9.586666666666666,0.8666666666666667,Dennis Smith Jr.,avg
20.18767123287671,0.0,10.439285714285715,0.8571428571428571,2.7142857142857144,0.2575454545454546,0.2857142857142857,1.4285714285714286,0.1066,0.5714285714285714,1.2857142857142858,0.5357142857142857,0.5,0.6428571428571429,0.7,0.5714285714285714,1.5,2.0714285714285716,0.5714285714285714,0.21428571428571427,0.35714285714285715,0.6428571428571429,0.5714285714285714,2.5,1.7285714285714289,0.5,JT Thor,avg
28.653530031612224,1.0,37.178205128205136,7.923076923076923,20.846153846153847,0.38484615384615384,2.6153846153846154,8.692307692307692,0.28292307692307694,5.3076923076923075,12.153846153846153,0.4409786103790629,2.076923076923077,2.6153846153846154,0.8462727272727272,1.4615384615384615,3.230769230769231,4.6923076923076925,5.615384615384615,0.6153846153846154,0.23076923076923078,2.769230769230769,1.9230769230769231,20.53846153846154,12.06153846153846,-2.1538461538461537,Terry Rozier,avg
32.61394769613948,1.0,32.31515151515152,5.909090909090909,13.272727272727273,0.4303636363636363,1.4545454545454546,3.8181818181818183,0.3710909090909091,4.454545454545454,9.454545454545455,0.45777457836281366,3.0,3.909090909090909,0.6624000000000001,0.6363636363636364,3.6363636363636362,4.2727272727272725,4.363636363636363,0.6363636363636364,0.2727272727272727,2.5454545454545454,0.9090909090909091,16.272727272727273,11.490909090909092,-4.545454545454546,Gordon Hayward,avg
21.80448318804483,0.0,7.165151515151515,1.0909090909090908,1.8181818181818181,0.6592222222222222,0.09090909090909091,0.36363636363636365,0.3333333333333333,1.0,1.4545454545454546,0.7625,0.45454545454545453,0.7272727272727273,0.625,0.45454545454545453,1.1818181818181819,1.6363636363636365,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.6363636363636364,2.727272727272727,2.772727272727273,3.5454545454545454,Kai Jones,avg
19.964931506849318,0.0,5.956666666666666,1.0,1.8,0.525,0.2,0.6,0.25,0.8,1.2,0.7222222222222222,1.0,1.0,1.0,0.0,0.4,0.4,0.2,0.4,0.2,0.2,0.2,3.2,2.8600000000000003,0.8,Bryce McGowens,avg
21.23013698630137,1.0,32.794444444444444,7.333333333333333,17.666666666666668,0.41900000000000004,3.3333333333333335,10.666666666666666,0.33433333333333337,4.0,7.0,0.5601851851851852,1.3333333333333333,1.6666666666666667,0.8333333333333334,0.0,3.6666666666666665,3.6666666666666665,7.0,1.0,0.3333333333333333,3.6666666666666665,2.6666666666666665,19.333333333333332,12.266666666666666,-9.333333333333334,LaMelo Ball,avg
20.852968036529678,0.0,4.288888888888889,1.3333333333333333,2.3333333333333335,0.55,0.0,0.0,,1.3333333333333333,2.3333333333333335,0.55,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.6666666666666666,1.0,3.6666666666666665,2.8333333333333335,1.3333333333333333,Mark Williams,avg
27.057534246575344,0.0,0.9333333333333332,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,Cody Martin,avg
28.35219178082192,0.75,26.366666666666664,3.65,7.65,0.4574,1.8,4.1,0.4067,1.85,3.55,0.4832738095238095,1.6,1.8,0.8461538461538461,0.5,2.6,3.1,3.1,0.85,0.75,0.75,2.65,10.7,9.59,5.65,Derrick White,avg
